Date,price,daily_return,signals,cash,positions,wealth
2023-01-03,247.5767059326172,1.0,0,1000.0,0.0,1000.0
2023-01-04,255.1571044921875,0.03061838362787439,0,1000.0,0.0,1000.0
2023-01-05,250.69802856445312,-0.017475805490929974,0,1000.0,0.0,1000.0
2023-01-06,255.5831756591797,0.019486180735843295,0,1000.0,0.0,1000.0
2023-01-09,254.81027221679688,-0.003024077936231162,0,1000.0,0.0,1000.0
2023-01-10,257.1190490722656,0.009060768372416428,0,1000.0,0.0,1000.0
2023-01-11,237.58840942382812,-0.07595952038134768,0,1000.0,0.0,1000.0
2023-01-12,236.36956787109375,-0.005130054768623493,0,1000.0,0.0,1000.0
2023-01-13,238.7873992919922,0.010229030084858648,0,1000.0,0.0,1000.0
2023-01-17,238.9063262939453,0.0004980455514225213,0,1000.0,0.0,1000.0
2023-01-18,234.28871154785156,-0.019328139265815558,0,1000.0,0.0,1000.0
2023-01-19,233.0599822998047,-0.00524450896472628,0,1000.0,0.0,1000.0
2023-01-20,233.5455322265625,0.002083368933467167,0,1000.0,0.0,1000.0
2023-01-23,236.1119842529297,0.010989086376002488,1,763.8880157470703,236.1119842529297,1000.0
2023-01-24,233.47618103027344,-0.011163360601945116,1,530.4118347167969,466.9523620605469,997.3641967773438
2023-01-25,238.1730499267578,0.020117122336669402,0,530.4118347167969,476.3460998535156,1006.7579345703125
2023-01-26,238.81710815429688,0.0027041608097015946,1,291.5947265625,716.4513244628906,1008.0460510253906
2023-01-27,241.64120483398438,0.01182535330702894,0,291.5947265625,724.9236145019531,1016.5183410644531
2023-01-30,238.8468475341797,-0.01156407617535471,0,291.5947265625,716.5405426025391,1008.1352691650391
2023-01-31,241.20518493652344,0.009873847725816232,0,291.5947265625,723.6155548095703,1015.2102813720703
2023-02-01,247.90370178222656,0.02777103173576445,1,43.69102478027344,991.6148071289062,1035.3058319091797
2023-02-02,259.83416748046875,0.048125403584019955,0,43.69102478027344,1039.336669921875,1083.0276947021484
