Date,price,daily_return,signals,cash,positions,wealth
2023-01-03,140.25999450683594,1.0,0,1000.0,0.0,1000.0
2023-01-04,140.52000427246094,0.0018537699686871356,0,1000.0,0.0,1000.0
2023-01-05,142.55999755859375,0.014517458184653664,0,1000.0,0.0,1000.0
2023-01-06,145.8300018310547,0.022937740800093254,0,1000.0,0.0,1000.0
2023-01-09,143.97000122070312,-0.012754581272695797,0,1000.0,0.0,1000.0
2023-01-10,145.8800048828125,0.013266678099011608,0,1000.0,0.0,1000.0
2023-01-11,147.94000244140625,0.014121178294781211,0,1000.0,0.0,1000.0
2023-01-12,146.6199951171875,-0.008922585524098192,0,1000.0,0.0,1000.0
2023-01-13,147.25999450683594,0.004365021217855869,0,1000.0,0.0,1000.0
2023-01-17,147.72999572753906,0.0031916422533977418,0,1000.0,0.0,1000.0
2023-01-18,144.35000610351562,-0.022879508033407214,0,1000.0,0.0,1000.0
2023-01-19,142.80999755859375,-0.010668572773163021,0,1000.0,0.0,1000.0
2023-01-20,147.7899932861328,0.0348714782765529,0,1000.0,0.0,1000.0
2023-01-23,150.99000549316406,0.021652428123707823,0,1000.0,0.0,1000.0
2023-01-24,146.52000427246094,-0.02960461658441027,0,1000.0,0.0,1000.0
2023-01-25,149.55999755859375,0.0207479743208292,0,1000.0,0.0,1000.0
2023-01-26,150.4499969482422,0.0059507849971698334,0,1000.0,0.0,1000.0
2023-01-27,150.3699951171875,-0.0005317503002821855,1,849.6300048828125,150.3699951171875,1000.0
2023-01-30,148.85000610351562,-0.010108326548041058,1,700.7799987792969,297.70001220703125,998.4800109863281
2023-01-31,150.17999267578125,0.008935079057643458,1,550.6000061035156,450.53997802734375,1001.1399841308594
2023-02-01,153.5399932861328,0.022373157372602703,1,397.0600128173828,614.1599731445312,1011.2199859619141
2023-02-02,157.02000427246094,0.022665176100684636,0,397.0600128173828,628.0800170898438,1025.1400299072266
2023-02-03,149.91000366210938,-0.04528085859693587,0,397.0600128173828,599.6400146484375,996.7000274658203
2023-02-06,150.97000122070312,0.007070892753648028,0,397.0600128173828,603.8800048828125,1000.9400177001953
2023-02-07,150.3699951171875,-0.003974339926237858,1,246.6900177001953,751.8499755859375,998.5399932861328
2023-02-08,150.52999877929688,0.0010640664182017812,1,96.16001892089844,903.1799926757812,999.3400115966797
2023-02-09,149.05999755859375,-0.009765503438675993,0,96.16001892089844,894.3599853515625,990.5200042724609
2023-02-10,147.0399932861328,-0.013551618848423042,0,96.16001892089844,882.2399597167969,978.3999786376953
2023-02-13,148.4499969482422,0.009589252764488299,0,96.16001892089844,890.6999816894531,986.8600006103516
2023-02-14,146.94000244140625,-0.010171738214062809,0,96.16001892089844,881.6400146484375,977.8000335693359
2023-02-15,149.13999938964844,0.014972076437248294,0,96.16001892089844,894.8399963378906,991.0000152587891
2023-02-16,146.85000610351562,-0.015354655327239897,0,96.16001892089844,881.1000366210938,977.2600555419922
2023-02-17,148.0399932861328,0.008103419360965924,0,96.16001892089844,888.2399597167969,984.3999786376953
2023-02-21,146.4199981689453,-0.01094295589473826,0,96.16001892089844,878.5199890136719,974.6800079345703
2023-02-22,144.19000244140625,-0.015230130825203303,-1,240.3500213623047,720.9500122070312,961.3000335693359
2023-02-23,141.36000061035156,-0.019626893565000803,-1,381.71002197265625,565.4400024414062,947.1500244140625
2023-02-24,144.0,0.018675717163622485,-1,525.7100219726562,432.0,957.7100219726562
2023-02-27,143.82000732421875,-0.0012499491373697547,-1,669.530029296875,287.6400146484375,957.1700439453125
2023-02-28,145.27999877929688,0.010151518430859374,-1,814.8100280761719,145.27999877929688,960.0900268554688
2023-03-01,148.1199951171875,0.019548433106783225,-1,962.9300231933594,0.0,962.9300231933594
2023-03-02,146.58999633789062,-0.010329454697094675,0,962.9300231933594,0.0,962.9300231933594
2023-03-03,149.14999389648438,0.017463657974947644,1,813.780029296875,149.14999389648438,962.9300231933594
2023-03-06,144.05999755859375,-0.034126694912393174,1,669.7200317382812,288.1199951171875,957.8400268554688
2023-03-07,142.02000427246094,-0.014160719982679981,0,669.7200317382812,284.0400085449219,953.7600402832031
2023-03-08,141.7100067138672,-0.002182773899929158,0,669.7200317382812,283.4200134277344,953.1400451660156
2023-03-09,139.63999938964844,-0.014607347584129293,0,669.7200317382812,279.2799987792969,949.0000305175781
2023-03-10,140.2899932861328,0.004654783008632313,0,669.7200317382812,280.5799865722656,950.3000183105469
2023-03-13,142.2899932861328,0.014256184301904007,0,669.7200317382812,284.5799865722656,954.3000183105469
2023-03-14,141.49000549316406,-0.00562223508831039,0,669.7200317382812,282.9800109863281,952.7000427246094
2023-03-15,140.30999755859375,-0.008339867755728703,-1,810.030029296875,140.30999755859375,950.3400268554688
2023-03-16,139.00999450683594,-0.009265220400384688,0,810.030029296875,139.00999450683594,949.0400238037109
2023-03-17,137.14999389648438,-0.013380337269634945,0,810.030029296875,137.14999389648438,947.1800231933594
2023-03-20,141.0800018310547,0.028654816693149288,0,810.030029296875,141.0800018310547,951.1100311279297
2023-03-21,140.97999572753906,-0.0007088609456880057,0,810.030029296875,140.97999572753906,951.0100250244141
2023-03-22,138.6300048828125,-0.016668966633168303,0,810.030029296875,138.6300048828125,948.6600341796875
2023-03-23,135.4600067138672,-0.02286660937237217,0,810.030029296875,135.4600067138672,945.4900360107422
2023-03-24,137.38999938964844,0.014247693637414294,0,810.030029296875,137.38999938964844,947.4200286865234
2023-03-27,138.72999572753906,0.009753230539657265,0,810.030029296875,138.72999572753906,948.7600250244141
2023-03-28,141.66000366210938,0.021120219309490595,-1,951.6900329589844,0.0,951.6900329589844
2023-03-29,141.9499969482422,0.0020471077130881365,0,951.6900329589844,0.0,951.6900329589844
2023-03-30,140.80999755859375,-0.008030992702762085,0,951.6900329589844,0.0,951.6900329589844
2023-03-31,143.5500030517578,0.019458884601030402,0,951.6900329589844,0.0,951.6900329589844
2023-04-03,148.00999450683594,0.0310692536416739,0,951.6900329589844,0.0,951.6900329589844
2023-04-04,148.88999938964844,0.005945577430393367,0,951.6900329589844,0.0,951.6900329589844
2023-04-05,148.6999969482422,-0.0012761262823905994,0,951.6900329589844,0.0,951.6900329589844
2023-04-06,149.0399932861328,0.0022864582708026493,0,951.6900329589844,0.0,951.6900329589844
2023-04-10,152.92999267578125,0.026100372818591566,0,951.6900329589844,0.0,951.6900329589844
2023-04-11,153.07000732421875,0.0009155473428572591,1,798.6200256347656,153.07000732421875,951.6900329589844
2023-04-12,150.1699981689453,-0.018945639357884847,1,648.4500274658203,300.3399963378906,948.7900238037109
2023-04-13,148.8800048828125,-0.008590219763348061,1,499.5700225830078,446.6400146484375,946.2100372314453
2023-04-14,147.89999389648438,-0.006582556113559512,1,351.67002868652344,591.5999755859375,943.2700042724609
2023-04-17,146.67999267578125,-0.008248825362068724,1,204.9900360107422,733.3999633789062,938.3899993896484
2023-04-18,149.3800048828125,0.018407501648839864,1,55.61003112792969,896.280029296875,951.8900604248047
2023-04-19,148.49000549316406,-0.005957955285559424,0,55.61003112792969,890.9400329589844,946.5500640869141
2023-04-20,149.85000610351562,0.009158869688466575,0,55.61003112792969,899.1000366210938,954.7100677490234
2023-04-21,150.99000549316406,0.007607603224660142,0,55.61003112792969,905.9400329589844,961.5500640869141
2023-04-24,153.4600067138672,0.016358706741122386,0,55.61003112792969,920.7600402832031,976.3700714111328
2023-04-25,152.36000061035156,-0.007168031118144236,0,55.61003112792969,914.1600036621094,969.7700347900391
2023-04-26,153.22999572753906,0.005710128076281906,0,55.61003112792969,919.3799743652344,974.9900054931641
2023-04-27,153.3699951171875,0.0009136552473536508,0,55.61003112792969,920.219970703125,975.8300018310547
2023-04-28,153.7100067138672,0.002216936868387309,0,55.61003112792969,922.2600402832031,977.8700714111328
2023-05-01,153.6699981689453,-0.0002602858836402433,0,55.61003112792969,922.0199890136719,977.6300201416016
2023-05-02,154.69000244140625,0.006637627933980594,0,55.61003112792969,928.1400146484375,983.7500457763672
2023-05-03,152.30999755859375,-0.015385641251857929,0,55.61003112792969,913.8599853515625,969.4700164794922
