Date,price,daily_return,signals,cash,positions,wealth
2023-01-03,144.0626220703125,1.0,0,1000.0,0.0,1000.0
2023-01-04,147.41152954101562,0.023246192680490108,0,1000.0,0.0,1000.0
2023-01-05,143.8839569091797,-0.0239300999237948,0,1000.0,0.0,1000.0
2023-01-06,147.5589599609375,0.025541437215807816,0,1000.0,0.0,1000.0
2023-01-09,147.78492736816406,0.0015313702894517167,0,1000.0,0.0,1000.0
2023-01-10,149.35711669921875,0.010638360481363796,0,1000.0,0.0,1000.0
2023-01-11,151.2437286376953,0.01263155034169472,0,1000.0,0.0,1000.0
2023-01-12,152.22633361816406,0.006496831236041389,0,1000.0,0.0,1000.0
2023-01-13,153.05174255371094,0.005422248016675457,0,1000.0,0.0,1000.0
2023-01-17,151.07669067382812,-0.012904471696489894,0,1000.0,0.0,1000.0
2023-01-18,147.80458068847656,-0.02165860246711382,0,1000.0,0.0,1000.0
2023-01-19,144.29666137695312,-0.02373349523528623,0,1000.0,0.0,1000.0
2023-01-20,148.9640655517578,0.03234589165311186,0,1000.0,0.0,1000.0
2023-01-23,151.3223419189453,0.015831176186367646,0,1000.0,0.0,1000.0
2023-01-24,152.6292266845703,0.008636429684157454,0,1000.0,0.0,1000.0
2023-01-25,154.044189453125,0.009270588597549034,0,1000.0,0.0,1000.0
2023-01-26,153.16966247558594,-0.005677117589723668,0,1000.0,0.0,1000.0
2023-01-27,169.31398010253906,0.10540153556534992,0,1000.0,0.0,1000.0
2023-01-30,169.6578826904297,0.0020311529365877323,0,1000.0,0.0,1000.0
2023-01-31,171.88841247558594,0.013147221630876116,0,1000.0,0.0,1000.0
2023-02-01,170.5913848876953,-0.007545753487454232,0,1000.0,0.0,1000.0
2023-02-02,170.11972045898438,-0.0027648783613629657,0,1000.0,0.0,1000.0
2023-02-03,175.75009155273438,0.03309652213487779,0,1000.0,0.0,1000.0
2023-02-06,173.41146850585938,-0.013306525340689768,0,1000.0,0.0,1000.0
2023-02-07,175.59286499023438,0.012579309218532453,0,1000.0,0.0,1000.0
2023-02-08,175.8876495361328,0.0016787956954562588,0,1000.0,0.0,1000.0
2023-02-09,176.251220703125,0.0020670647879543758,0,1000.0,0.0,1000.0
2023-02-10,176.13331604003906,-0.0006689579942514845,0,1000.0,0.0,1000.0
2023-02-13,178.17715454101562,0.01160392904038643,0,1000.0,0.0,1000.0
2023-02-14,177.87252807617188,-0.0017096830714827815,0,1000.0,0.0,1000.0
2023-02-15,177.52862548828125,-0.0019334216003460414,1,822.4713745117188,177.52862548828125,1000.0
2023-02-16,174.84609985351562,-0.015110383620599244,0,822.4713745117188,174.84609985351562,997.3174743652344
2023-02-17,174.2172088623047,-0.003596825961447281,1,648.2541656494141,348.4344177246094,996.6885833740234
2023-02-21,170.46363830566406,-0.02154534894200555,0,648.2541656494141,340.9272766113281,989.1814422607422
2023-02-22,171.66241455078125,0.007032445494138839,0,648.2541656494141,343.3248291015625,991.5789947509766
2023-02-23,172.0947723388672,0.002518651442817932,0,648.2541656494141,344.1895446777344,992.4437103271484
2023-02-24,171.2202606201172,-0.005081570502490473,0,648.2541656494141,342.4405212402344,990.6946868896484
2023-02-27,170.28677368164062,-0.005451965410493531,1,477.96739196777344,510.8603210449219,988.8277130126953
2023-02-28,170.96478271484375,0.003981571901002123,0,477.96739196777344,512.8943481445312,990.8617401123047
2023-03-01,172.85137939453125,0.01103500176895622,1,305.1160125732422,691.405517578125,996.5215301513672
2023-03-02,172.29129028320312,-0.0032402929805362968,1,132.82472229003906,861.4564514160156,994.2811737060547
2023-03-03,175.97605895996094,0.021386854034820768,0,132.82472229003906,879.8802947998047,1012.7050170898438
2023-03-06,175.9466094970703,-0.00016734925798811418,0,132.82472229003906,879.7330474853516,1012.5577697753906
2023-03-07,172.27166748046875,-0.020886688451150603,0,132.82472229003906,861.3583374023438,994.1830596923828
2023-03-08,171.7901611328125,-0.0027950408485529765,0,132.82472229003906,858.9508056640625,991.7755279541016
2023-03-09,169.12725830078125,-0.015500904210530075,0,132.82472229003906,845.6362915039062,978.4610137939453
2023-03-10,162.81890869140625,-0.037299425726845525,0,132.82472229003906,814.0945434570312,946.9192657470703
2023-03-13,154.88922119140625,-0.0487024975399466,0,132.82472229003906,774.4461059570312,907.2708282470703
2023-03-14,161.06004333496094,0.03984022965632339,-1,293.884765625,644.2401733398438,938.1249389648438
2023-03-15,157.03131103515625,-0.02501385332068995,-1,450.91607666015625,471.09393310546875,922.010009765625
2023-03-16,157.935302734375,0.005756760822154483,-1,608.8513793945312,315.87060546875,924.7219848632812
2023-03-17,153.7985382080078,-0.02619277928839414,0,608.8513793945312,307.5970764160156,916.4484558105469
2023-03-20,155.97991943359375,0.014183367741998243,0,608.8513793945312,311.9598388671875,920.8112182617188
2023-03-21,161.69873046875,0.03666376451483511,0,608.8513793945312,323.3974609375,932.2488403320312
2023-03-22,159.92019653320312,-0.010999059364232844,0,608.8513793945312,319.84039306640625,928.6917724609375
2023-03-23,159.93002319335938,6.144727413603945e-05,0,608.8513793945312,319.86004638671875,928.71142578125
2023-03-24,157.00184631347656,-0.01830911308217953,1,451.8495330810547,471.0055389404297,922.8550720214844
2023-03-27,160.28378295898438,0.020903809239000593,1,291.5657501220703,641.1351318359375,932.7008819580078
2023-03-28,156.44175720214844,-0.023970146485868038,1,135.12399291992188,782.2087860107422,917.3327789306641
2023-03-29,160.74559020996094,0.027510768766495275,0,135.12399291992188,803.7279510498047,938.8519439697266
