Date,price,daily_return,signals,cash,positions,wealth
2023-01-03,303.5102844238281,1.0,0,1000.0,0.0,1000.0
2023-01-04,305.67919921875,0.007146099839876019,0,1000.0,0.0,1000.0
2023-01-05,301.6441955566406,-0.013200125073678515,0,1000.0,0.0,1000.0
2023-01-06,313.8858337402344,0.04058303910341654,0,1000.0,0.0,1000.0
2023-01-09,313.82720947265625,-0.000186769395992048,0,1000.0,0.0,1000.0
2023-01-10,312.41058349609375,-0.004514031714913935,0,1000.0,0.0,1000.0
2023-01-11,322.3953552246094,0.031960414454526465,0,1000.0,0.0,1000.0
2023-01-12,323.5482177734375,0.0035759279100808783,0,1000.0,0.0,1000.0
2023-01-13,325.511962890625,0.00606940483462215,0,1000.0,0.0,1000.0
2023-01-17,328.54058837890625,0.009304191039205767,0,1000.0,0.0,1000.0
2023-01-18,320.64654541015625,-0.02402760343159116,0,1000.0,0.0,1000.0
2023-01-19,315.73236083984375,-0.015325861577664912,0,1000.0,0.0,1000.0
2023-01-20,325.5802917480469,0.031190755619752597,0,1000.0,0.0,1000.0
2023-01-23,330.7388000488281,0.01584404348643198,1,669.2611999511719,330.7388000488281,1000.0
2023-01-24,333.1519775390625,0.007296324138196475,1,336.1092224121094,666.303955078125,1002.4131774902344
2023-01-25,335.1157531738281,0.0058945339279439235,0,336.1092224121094,670.2315063476562,1006.3407287597656
2023-01-26,339.3656311035156,0.012681820802029176,0,336.1092224121094,678.7312622070312,1014.8404846191406
2023-01-27,336.5225830078125,-0.008377536895702642,0,336.1092224121094,673.045166015625,1009.1543884277344
2023-01-30,335.5553283691406,-0.002874263682474565,1,0.55389404296875,1006.6659851074219,1007.2198791503906
2023-01-31,342.0621032714844,0.01939106416210956,0,0.55389404296875,1026.1863098144531,1026.7402038574219
2023-02-01,346.37054443359375,0.01259549397873494,-1,346.9244384765625,692.7410888671875,1039.66552734375
2023-02-02,339.70751953125,-0.01923669610312717,-1,686.6319580078125,339.70751953125,1026.3394775390625
2023-02-03,345.9504699707031,0.01837742787697949,-1,1032.5824279785156,0.0,1032.5824279785156
2023-02-06,342.9511413574219,-0.00866982089527224,0,1032.5824279785156,0.0,1032.5824279785156
2023-02-07,345.1981506347656,0.0065519807528557905,0,1032.5824279785156,0.0,1032.5824279785156
2023-02-08,344.58270263671875,-0.0017828832423208985,0,1032.5824279785156,0.0,1032.5824279785156
2023-02-09,341.4452819824219,-0.009104985915687536,0,1032.5824279785156,0.0,1032.5824279785156
2023-02-10,342.89630126953125,0.004249639294134688,0,1032.5824279785156,0.0,1032.5824279785156
2023-02-13,348.3868408203125,0.01601224489868569,0,1032.5824279785156,0.0,1032.5824279785156
2023-02-14,345.8475036621094,-0.007288843494272057,0,1032.5824279785156,0.0,1032.5824279785156
