Date,price,daily_return,signals,cash,positions,wealth
2023-01-03,41.801063537597656,1.0,0,1000.0,0.0,1000.0
2023-01-04,43.102664947509766,0.031137997451700983,0,1000.0,0.0,1000.0
2023-01-05,42.76555633544922,-0.007821061933666384,0,1000.0,0.0,1000.0
2023-01-06,43.36485290527344,0.014013533815002699,0,1000.0,0.0,1000.0
2023-01-09,43.64577865600586,0.006478189868326822,0,1000.0,0.0,1000.0
2023-01-10,43.692596435546875,0.0010726760063100027,0,1000.0,0.0,1000.0
2023-01-11,44.11397933959961,0.009644263294682931,0,1000.0,0.0,1000.0
2023-01-12,44.56344985961914,0.010188845503131816,0,1000.0,0.0,1000.0
2023-01-13,44.31999206542969,-0.0054631720604302325,0,1000.0,0.0,1000.0
2023-01-17,44.42299270629883,0.0023240220963280933,0,1000.0,0.0,1000.0
2023-01-18,42.89665603637695,-0.034359159006084994,0,1000.0,0.0,1000.0
2023-01-19,42.72809982299805,-0.003929355547807045,0,1000.0,0.0,1000.0
2023-01-20,43.50531768798828,0.018189853239668263,0,1000.0,0.0,1000.0
2023-01-23,44.638362884521484,0.026043832265728595,0,1000.0,0.0,1000.0
2023-01-24,43.701961517333984,-0.020977502459262443,1,956.298038482666,43.701961517333984,1000.0
2023-01-25,46.02424240112305,0.05313905378979267,0,956.298038482666,46.02424240112305,1002.3222808837891
2023-01-26,45.60285949707031,-0.009155672794788905,0,956.298038482666,45.60285949707031,1001.9008979797363
2023-01-27,45.752685546875,0.003285452961876434,0,956.298038482666,45.752685546875,1002.050724029541
2023-01-30,45.696502685546875,-0.0012279686024236902,0,956.298038482666,45.696502685546875,1001.9945411682129
2023-01-31,46.632904052734375,0.020491751275391712,0,956.298038482666,46.632904052734375,1002.9309425354004
2023-02-01,46.08979034423828,-0.011646577015274828,0,956.298038482666,46.08979034423828,1002.3878288269043
2023-02-02,46.02424240112305,-0.0014221792424237156,1,910.273796081543,92.0484848022461,1002.3222808837891
2023-02-03,46.164703369140625,0.0030518909315964127,1,864.1090927124023,138.49411010742188,1002.6032028198242
2023-02-06,45.83696365356445,-0.007099357120428418,1,818.2721290588379,183.3478546142578,1001.6199836730957
2023-02-07,46.511173248291016,0.014708862476629836,0,818.2721290588379,186.04469299316406,1004.316822052002
2023-02-08,45.94933319091797,-0.01207967931433962,1,772.3227958679199,229.74666595458984,1002.0694618225098
2023-02-09,45.66840744018555,-0.006113815614367746,1,726.6543884277344,274.0104446411133,1000.6648330688477
2023-02-10,45.60285949707031,-0.0014353017061321527,1,681.0515289306641,319.2200164794922,1000.2715454101562
2023-02-13,45.96805953979492,0.00800827068197485,1,635.0834693908691,367.7444763183594,1002.8279457092285
2023-02-14,46.005516052246094,0.0008148377988144162,0,635.0834693908691,368.04412841796875,1003.1275978088379
2023-02-15,45.958702087402344,-0.001017572866492511,-1,681.0421714782715,321.7109146118164,1002.7530860900879
2023-02-16,45.46240234375,-0.010798819834130668,0,681.0421714782715,318.23681640625,999.2789878845215
2023-02-17,45.50921630859375,0.0010297292362551058,0,681.0421714782715,318.56451416015625,999.6066856384277
2023-02-21,44.65708923339844,-0.01872427486813044,0,681.0421714782715,312.59962463378906,993.6417961120605
2023-02-22,44.516632080078125,-0.003145237536334222,1,636.5255393981934,356.133056640625,992.6585960388184
2023-02-23,44.68518829345703,0.0037863649045979386,1,591.8403511047363,402.1666946411133,994.0070457458496
2023-02-24,44.61027145385742,-0.0016765474749175224,1,547.2300796508789,446.1027145385742,993.3327941894531
2023-02-27,44.5540885925293,-0.0012594153655002271,1,502.6759910583496,490.09497451782227,992.7709655761719
2023-02-28,44.694549560546875,0.003152594351153004,0,502.6759910583496,491.6400451660156,994.3160362243652
2023-03-01,44.30126190185547,-0.008799454576863486,1,458.37472915649414,531.6151428222656,989.9898719787598
2023-03-02,43.36485290527344,-0.02113729849629431,1,415.0098762512207,563.7430877685547,978.7529640197754
2023-03-03,44.11397933959961,0.01727496772472792,-1,459.1238555908203,529.3677520751953,988.4916076660156
2023-03-06,44.12334442138672,0.00021229283613277694,0,459.1238555908203,529.4801330566406,988.6039886474609
2023-03-07,42.700008392333984,-0.03225811750486529,0,459.1238555908203,512.4001007080078,971.5239562988281
2023-03-08,42.597007751464844,-0.0024121925204968475,-1,501.72086334228516,468.5670852661133,970.2879486083984
2023-03-09,39.6098747253418,-0.07012541922079785,0,501.72086334228516,435.70862197875977,937.4294853210449
2023-03-10,38.03671646118164,-0.03971631506205375,-1,539.7575798034668,380.3671646118164,920.1247444152832
2023-03-13,34.21619415283203,-0.1004430104330547,1,505.54138565063477,376.37813568115234,881.9195213317871
2023-03-14,35.12450408935547,0.026546200096548622,1,470.4168815612793,421.4940490722656,891.9109306335449
2023-03-15,33.18614959716797,-0.05518524865878238,1,437.2307319641113,431.4199447631836,868.6506767272949
2023-03-16,34.047637939453125,0.02595927375553897,1,403.1830940246582,476.66693115234375,879.850025177002
2023-03-17,30.85450553894043,-0.09378425622919973,0,403.1830940246582,431.963077545166,835.1461715698242
2023-03-20,32.25910568237305,0.04552333991092228,0,403.1830940246582,451.62747955322266,854.8105735778809
2023-03-21,35.13386535644531,0.08911467361734982,0,403.1830940246582,491.8741149902344,895.0572090148926
2023-03-22,32.577484130859375,-0.07276117215258149,0,403.1830940246582,456.08477783203125,859.2678718566895
2023-03-23,32.8303108215332,0.007760780103775344,0,403.1830940246582,459.62435150146484,862.807445526123
2023-03-24,32.68049621582031,-0.004563301472449877,0,403.1830940246582,457.5269470214844,860.7100410461426
2023-03-27,32.65239715576172,-0.0008598113037522337,0,403.1830940246582,457.13356018066406,860.3166542053223
2023-03-28,33.298519134521484,0.01978788802787035,0,403.1830940246582,466.1792678833008,869.362361907959
2023-03-29,33.916542053222656,0.018560072182322696,0,403.1830940246582,474.8315887451172,878.0146827697754
2023-03-30,33.64133834838867,-0.00811414395966803,0,403.1830940246582,470.9787368774414,874.1618309020996
2023-03-31,34.210723876953125,0.016925174696319045,0,403.1830940246582,478.95013427734375,882.133228302002
2023-04-03,33.8216438293457,-0.011373043406121441,0,403.1830940246582,473.50301361083984,876.686107635498
2023-04-04,33.271236419677734,-0.01627382194801552,1,369.91185760498047,499.068546295166,868.9804039001465
2023-04-05,33.31868362426758,0.0014260727792425598,1,336.5931739807129,533.0989379882812,869.6921119689941
2023-04-06,33.92603302001953,0.018228493136193125,0,336.5931739807129,542.8165283203125,879.4097023010254
2023-04-10,33.793174743652344,-0.003916115871513415,0,336.5931739807129,540.6907958984375,877.2839698791504
2023-04-11,33.717254638671875,-0.002246610611651101,0,336.5931739807129,539.47607421875,876.0692481994629
2023-04-12,33.59388732910156,-0.0036588776545530832,1,302.9992866516113,571.0960845947266,874.0953712463379
2023-04-13,33.57490921020508,-0.0005649277414836451,1,269.42437744140625,604.3483657836914,873.7727432250977
2023-04-14,33.185829162597656,-0.011588416968500992,0,269.42437744140625,597.3449249267578,866.7693023681641
2023-04-17,33.774192810058594,0.01772936407820902,0,269.42437744140625,607.9354705810547,877.3598480224609
2023-04-18,33.39459991455078,-0.011239140418324411,0,269.42437744140625,601.1027984619141,870.5271759033203
2023-04-19,34.17276382446289,0.02330208811913459,0,269.42437744140625,615.109748840332,884.5341262817383
2023-04-20,32.98654556274414,-0.034712388726064525,0,269.42437744140625,593.7578201293945,863.1821975708008
2023-04-21,31.80980682373047,-0.03567329403363506,0,269.42437744140625,572.5765228271484,842.0009002685547
2023-04-24,31.11705207824707,-0.02177802428421527,1,238.30732536315918,591.2239894866943,829.5313148498535
2023-04-25,30.149089813232422,-0.031107132596642106,1,208.15823554992676,602.9817962646484,811.1400318145752
2023-04-26,29.911848068237305,-0.007868952146309671,1,178.24638748168945,628.1488094329834,806.3951969146729
2023-04-27,30.908273696899414,0.03331207173789408,0,178.24638748168945,649.0737476348877,827.3201351165771
2023-04-28,32.531028747558594,0.05250228681720159,0,178.24638748168945,683.1516036987305,861.3979911804199
2023-05-01,31.2593936920166,-0.039089912139265715,1,146.98699378967285,687.7066612243652,834.6936550140381
2023-05-02,29.067251205444336,-0.0701274793801302,1,117.91974258422852,668.5467777252197,786.4665203094482
2023-05-03,28.279600143432617,-0.027097542056683688,1,89.6401424407959,678.7104034423828,768.3505458831787
2023-05-04,27.501436233520508,-0.02751679323488676,1,62.13870620727539,687.5359058380127,749.6746120452881
2023-05-05,29.171640396118164,0.06073152501620638,1,32.96706581115723,758.4626502990723,791.4297161102295
2023-05-08,28.2226619720459,-0.03253085569361902,1,4.744403839111328,762.0118732452393,766.7562770843506
2023-05-09,28.383989334106445,0.005716234783959662,0,4.744403839111328,766.367712020874,771.1121158599854
2023-05-10,27.947458267211914,-0.01537948248768517,0,4.744403839111328,754.5813732147217,759.325777053833
